Sampled Text,Function ID
"Europa Lur planetako bost kontinenteetako bat da, bigarren txikiena (Ozeania da txikiena). 11.100.000 km koadro da; alegia, Lur planetaren azaleraren% 2, munduko lur lehorraren% 6,8. Ipar Hemisferioaren sortaldeko erdialdean da. Mugakide ditu, iparrean, Ozeano Glazial Artikoa; hegoan, Mediterraneo itsasoa; mendebaldean, Ozeano Atlantikoa, eta, ekialdean, beste kontinente bat: Asia. Bi kontinenteen arteko mugan, Ural mendiak, Ural ibaia, Kaspiar itsasoa eta Karpato mendiak. Azaleraz zein biztanleriaz, Errusia da Europako naziorik handiena; txikiena, berriz, Vatikanoa. Laugarren kontinenterik jendetsuena da Europa; Asia da lehena, Afrika bigarrena, eta Amerika hirugarrena. Munduko populazioaren% 11 bizi da Europan, gutxi gorabehera: 735.000.000 bat pertsona. Mundu Zaharra osatzen zuten Afrikak, Asiak eta Europak Kristobal Kolon Amerikara joan aurretik, harrezkero Mundu Berria izenaz bataiatu zutelako Amerika. Kontinenterik lauena da Europa; batez beste, 230 metro garai da. Hala, 2.000 km-ko lautada zabal bat doa Frantziako kostalde atlantikotik Ural mendietaraino, Asiako mugaraino. Europako mendirik garaienak Elbrus (Errusia, 5.642 m), Sakkara (Georgia, 5.204 m) eta Mont Blanc (Frantzia, 4.607 m) dira. Golkorik nabarmenenak Bizkaiko golkoa (Euskal Herria) eta Botnia golkoa (Finlandia-Suedia) dira. Itsasarterik garrantzitsuenak, Bosforo (Turkia), Calais (Erresuma Batua-Frantzia), Dardaneloak (Turkia), Gibraltar (Espainia-Maroko), Messina (Italia) eta Oresund (Danimarka-Suedia), besteak beste. Penintsulen artean, Balkanetakoa, Eskandinaviakoa, Iberiarra eta Italiarra dira nagusiak. Beste batzuk ere badira: Bretainia (Frantzia), Jutlandia (Danimarka), Krimea (Ukraina) eta Kola (Errusia). Gehienbat alde epelean dago Europar kontinentea. Klima aldatu egiten da iparretik hegora, bai eta ekialdetik mendebaldera ere, itsasotik nahiz kontinentetik haize polarrak heltzen zaizkiolako. Dena dela, korronte tropikalak ere ailegatzen dira itsasotik nahiz kontinentetik. Ondoko klimak bereizten dira Europan: Azaleraz txikia izateaz gain, erliebez oso menditsua ez denez gero, Europan ez dago Amazonas bezain ibai luzerik. Europako ibai luzeenak Rhin, Danubio, Volga eta Don, hau da, lautada errusiarretakoak nabarmentzen dira. Mendebaldean, hauek dira aipagarrienak: Erdialdekoak, hauek: Ekialdeko edo Sortaldeko Europa, geografiaren ikuspegitik, kontinentearen ekialdean dagoena dugu. Baina, historiari begiratuz gero, ekialdeko zatian sartutako nazioak aldatuz joan dira mendez mende. Ondorioz, Ekialdeko Europan nahiz Erdialdeko Europan egon dira sailkatuta nazio edo herri batzuk. Geografiaz, Kontinentearen mendebaldean edo sartaldean dagoen zatia da Mendebaldeko Europa edo Sartaldeko Europa da. Ozeano Atlantikoaren kostaldearen ingurukoa da, batez ere. Ekonomiaren aldetik, egun, aberatsagoa eta industrializatuagoa da. Estatu gehienak Europar Batasunekoak dira. Europako lautada handiarekin bat dator, gehienbat. Kostaldeak ez dira oso garaiak edo koska handikoak. Kontinentearen erdian diren nazioen multzoa da. Ez dago adostasun handirik zein lurralde dagoen barruan eta zein ez esateko orduan. Irizpide geografikoak baino areago, historikoak edo politikoak erabiltzen dira. Aldaketa handiak jasan ditu, Lehen eta Bigarren Mundu Gerrak batez ere lur horietan gertatu zirelako. Horien ondorioz, aldaketa politiko handiak gertatu ziren. Hegoaldean, hiru penintsula aipatu behar dira: Iberiar penintsula, Italiar penintsula eta Balkanetako penintsula. Mendien artean, garaienak Alpeak dira (Suitza). Kostaldea oso koskatua da, mendiak ia itsasoraino heltzen direlako. Klima nagusia mediterraneoa da, eta, horri esker, oso nekazaritza aberatsa du antzinatik; nabarmenena “hirukote mediterraneoa” deritzona da: mahastiak, olibondoak eta zekaleak. Euskal Herria Hegoaldeko Europaren eta Mendebaldeko Europaren artean dago. Mendebaldeko kultura klasikoaren oinarri izan dira Grezia eta Italia klasikoak.",Easy
"Eskua gizakion, tximinoen eta beste animalia batzuen besoaren amaierako zatia da. Ukitzeko eta gauzak hartzeko erabiltzen da, eta bost hatz ditu. Eskuetako hezur eta muskuluei esker, hatz horiek modu askotara mugi daitezke. Hatz bakoitzari izen bat ematen diogu: Gizakion eskuak 27 hezur ditu. Hatz lodiak bi hezur ditu, eta beste hatzek hiru. Eskuak ahurra edo esku-ahurra deitzen den zati bat du: eskuaren barrualdea da, gauei eusteko erabiltzen duguna. Esku-ahurrak bost hezur ditu. Azkenik, eskumuturrean, hau da, eskua besaurrera lotzen duen giltzadura edo artikulazioan, berriz, zortzi hezur ditugu. Badaude beste hezur txiki batzuk ere hatzamarren beheko aldean ere. Hatz lodia esku-ahurraren albo batetik irteten da; beste lau hatzak, aldiz, esku-ahurraren aurrealdetik. Hatz guztiek azazkal bana dute. Hatz bakoitzak alde mamitsuan halako marra sorta batzuk ditu, beti forma desberdinekoak; hatz-markak deitzen ditugunak dira. Hainbat muskuluk kontrolatzen dituzte hatzen mugimenduak. Guztiak tolestu daitezke barrualderantz; hatz lodia, bestalde, beste lau hatzen kontrako zentzuan mugi daiteke. Horregatik, ""hatz oposagarria"" deitzen zaio, eta egiazko eskuaren ezaugarririk garrantzitsuena da. Ezaugarri horri esker har ditzakegu gauzak indar handiz. Hatz puntetan, nerbio-amaiera ugari ditugu, zerbait ukitzen dugunean ondo sentitzen uzten dutenak. Eskuekin gauza pila egin ditzakegu: bultzatu, tira egin, haztatu, gauzak hartu, gauzak garraiatu, kolpeak eman, keinuak egin... Hatz oposagarriari esker, gauza txikiak hartu edo tresnak eta aparatuak erabil ditzakegu. Gainera, oso garrantzitsuak dira ukimenaren zentzurako; izan ere, oso sentiberak dira gainazal eta tenperatura desberdinetara, eta sentsazio asko jasotzen ditugu haien bitartez. Tximinoek ere badituzte eskuak eta hatz oposagarriak. Gizakiok bezala erabiltzen dituzte eskuak. Espezie batzuek oso hatz luzeak izaten dituzte, zuhaitz-adarrei hobeto heltzeko.",Easy
"GPS delakoa (ingelesez, Global Positioning System; hau da, «kokapen-sistema globala») satelite bidezko nabigazio-sistema bat da. Sistema honek halako objektu, pertsona, ontzi edo ibilgailu bat Lurreko zein puntu zehatzetan dagoen seinalatzen du, zentimetro gutxiko errorearekin. Horretarako, 24 satelite artifizial erabiltzen dira igorle gisa, eta terminal jasotzaileak (telefonoetan edo ibilgailuetako hargailuetan) gutxienez lau sateliteren kokapena hartzen du, eta, triangulazio efektuaren bidez, objektu edo ibilgailuaren kokapen zehatza lortzen du; hau da, longitudeko, latitudeko eta altuerako koordenatuak.",Easy
"Karbohidratoak edo karbono hidratoak karbonoz, hidrogenoz eta oxigenoz osaturiko biomolekulak dira, eta haien eginkizuna organismoari energia ematea da. Karbohidratoek eta koipeek ematen dioten energia edo indarrari esker betetzen ditu organismoak bere bizi-funtzioak: odola ponpatzea, arnastea, tenperatura egonkor mantentzea, eta abar. Funtzio horiek behar-beharrezkoak dira ariketa fisiko eta intelektualak egiteko. Nolabait, gure gorputzak behar duen erregaia ematen digute. Kirolariek, adibidez, karbohidrato asko daukan janaria hartzen dute. Karbohidratoak lortzeko, patatak, fruta, zerealak, arroza eta zerealez edo irinez egindako jakiak (gailetak, pastelak, ogia...) jan behar ditugu. Azukreak ere karbohidrato asko ditu. Nekatuta gaudenean edo indarrik gabe gaudenean, azukrea duen zerbait jaten badugu, berehala berreskuratuko dugu indarra. Baina kontuz ibili behar dugu! Karbohidrato gehiegi hartuz gero, hainbat arazo izan ditzakegu: txantxar edo kariesa (hortzak ondo garbitzen ez baditugu, bereziki), gehiegizko pisua edo loditasuna, odoletako lipido-mailen alterazioa, diabetesa, eta abar.",Easy
"Troia Turkiako ipar-mendebaldean, Anatolia eskualdean eta Egeo itsasotik hurbil zegoen antzinako hiri bat zen. Hiri honek garrantzi handia du literaturan eta arkeologian. Izan ere, Troiako gerra da gairik ezagunenetako bat antzinako greziar literaturan eta Mendebaldeko literatura klasikoan. Troia Homeroren Iliadan agertzen da, greziarren eta aspaldiko troiarren arteko gerra kontatzen duen poema narratiboan. Lan honetan, greziarrek irabazi zuten, hamar urteko gerra luze baten ondoren, eta hiria suak suntsitu zuen. Mende askotan, Iliadako Troia hura Homerok asmatutako hiri bat zela uste zen. Baina 1870ean, Heinrich Schliemann izeneko arkeologo aleman bat hiriaren bila hasi zen Turkian. Hisarlik izeneko leku batean, muino baten azpian, hainbat eraikinen hondakinak aurkitu zituen, eta gaur egun uste da Troia hiriaren hondakinak direla. Badirudi, beraz, Troia hiria benetan existitu zela, K.a. 3000. urtetik K.a. V. mendera arte eta askotan suntsitua eta berreraikia izan zela. Horren ondorioz, hondakinetan, hainbat ""geruza"" historiko daude: Schliemannek eta haren ondorengo arkeologoek, guztira, bederatzi hiriren hondakinak aurkitu dituzte bertan, bata bestearen gainean eraikiak; historialariak ez daude ziur zein dagokion Iliadan kontatzen den istorioari, eta ez dakite ziur Homeroren lanean kontatzen den gerra benetan gertatu zen ala ez. UNESCOk Gizateriaren Ondare izendatu zituen hondakinak 1998an. Çanakkale hiritik hurbil daude eta bisitatu egin daitezke; harresi gotorren eta dorreen hondakinak ikus daitezke bertan.",Easy
John Ronald Reuel Tolkien (1892ko urtarrilaren 3a - 1973ko irailaren 2a) Hego Afrikako idazle bat izan zen. Idatzi zituen liburuen artean ezagunenak bi dira: The Hobbit eta The Lord of the Rings. Euskaraz ere baditugu bi liburu horiek: Bi liburu horiek zinemaratu ere egin dira.,Easy
"Udaltx Gipuzkoa (Arrasate) eta Bizkaia (Elorrio) artean dagoen mendia da, baina Udalaitz izenaz ere ezagutzen da. 1.117 metroko garaiera du. Kareharrizko mendigunea da. Tontor nagusiaren azpian kobazulo txiki bat dago.",Easy
"Balea urdina Lurreko animaliarik handiena da. Beste baleak bezala, ugaztuna da. Gutxi gorabehera 10 edo 20 minuturo ur azalera atera behar izaten du arnasa hartzeko. Urte askotan zehar, balea urdinak ehizatzen zituzten haien olioa eta gorputzeko atalak eskuratzeko. 1960ko hamarkadan galzorian egon ziren eta horren ondorioz, legeak babesa eman zien. Gaur egun, balea urdinak jarraitzen du galzorian dagoen espeziea izaten. Balea urdinak bakarrik edo talde txikitan bizi dira. Egiten dituzten soinuak oso ozenak eta baxuak dira, ehunka kilometroraino iristen direnak. Krilla jaten dute, izkiren antzekoak diren izaki ñimiño batzuk. Heldu batek hainbat krill tona irentsi ditzake egunero. Balea urdinek 80 eta 90 urte inguru bizi dezakete. Balea urdina 30 metro luze izan daiteke eta 150 tona edo gehiago pisatu. Gorputz gris urdinxka du, eta orban gris argiagoak. Eztarri eta bularrean 80-100 tolestura luze ditu; horiei esker, balearen ahoa luzatu egiten da. Hortzak izan beharrean, bizarra deitzen den estruktura bat du. Bizarrek zurdak dituzte harrapakin txikiak harrapatzeko. Balea urdinak munduko ozeano guztietan daude. Batzuk Ozeano Barearen eta Atlantikoaren iparraldean bizi dira. Beste batzuk Antartikaren inguruan bizi dira. Balea urdin askok urtean zehar migratzen dute. Adibidez, udan poloetatik gertu dauden ur hotzetan elikatu daitezke, eta gero, neguan, ur beroagotara mugitu daitezke parekatze-garaian. Parekatzea gertatu eta 12 hilabete inguru geroago, balea urdin emeak kume bat izaten du. Balea jaioberria 8 metro inguru luze da. Amaren esne aberatsari esker, 90 kilo irabaz ditzake egunero.",Easy
"Iberiar sistema (gaztelaniaz, Sistema Ibérico edo Cordillera Ibérica) Espainiako mendigune bat da; Iberiar goi-lautadaren eta Ebroko haran edo sakonunearen artean dago, eta asko baldintzatzen du alde bateko eta besteko klima. Mendebaldetik ekialdera, 500km inguruko luzera du, eta Burgos probintziako Bureba eskualdetik Valentzia probintziaraino hedatzen da. Moncayo mendia (2313 m) da mendirik garaiena, Soria eta Zaragoza probintzien artean. Iberiar penintsulako ibai garrantzitsu batzuk jaiotzen dira mendigune honetan: Duero, Tajo, Turia eta Júcar.",Easy
"Uztaila urteko zazpigarren hilabetea da. Hogeita hamaika (31) egun dauzka. Ipar hemisferioan, uda izaten da uztailean; hego hemisferioan, berriz, negua. Uztailaren 7a: San Fermin eguna. Uztailaren 14a: Frantzian jaieguna, Bastilla hartu zuten eguna gogoratuz. Uztailaren 31: Loiolako San Ignazioren eguna.",Easy
"Arabiera arabiarren hizkuntza da. Arabiera lehen hizkuntza dutenak 300 milioi lagun inguru dira, Ekialde hurbilean eta Afrikako iparraldean batez ere. Baina badira munduan beste 270 milioi pertsona inguru, arabiera bigarren hizkuntza dutenak. Beraz, munduan zabalduenik dauden hizkuntzetako bat da. Hizkuntza garrantzitsua da, beraz, eta horregatik Nazio Batuen Erakundeak erabiltzen dituen sei hizkuntza ofizialetariko bat da; bestalde, mundu osoko musulmanen erlijio-hizkuntza ere bada, islama baita arabiarren erlijio nagusia. Izan ere, musulmanen Koran liburu sakratua arabiera klasikoan idatzita dago. Hala ere, arabiera klasikoa ez da musulman gehienen lehen hizkuntza, beraien herrialdeko dialekto arabiarra baizik, baina gai dira Korana ulertzeko Hizkuntza semiten familiakoa da, gaur egungo hebreera edo maltera bezala. Gaur egun, arabierak bi forma ditu: Arabierak bere alfabeto berezia du, arabiar alfabetoa. Idatzi, ordea, eskuinetik ezkerrera idazten da, ez guk egiten dugun bezala, beraz. Euskarak arabieratik datozen hitz batzuk ere baditu: adibidez, albaitari, alkandora, atorra, azenario, azoka, azukrea.",Easy
"Ekialdeko Errege Magoak Eguberrien tradizio katolikoko pertsonaia batzuk dira. Tradizio horren arabera, hiru errege magoek izar bati jarraitu zioten Beleneraino, Jesukristo jaio berria gurtzeko, eta opari batzuk eman zizkioten, esanahi aberatseko sinboloak: urrea, intsentsua eta mirra. Hori dela eta, herrialde katoliko askotako Eguberri-tradizioan, hots, Espainian eta Latinoamerikako herrialdeetan, errege magoek ekartzen dizkiete haurrei Gabonetako opariak. Urtarrilaren 5eko gauean gertatzen da hori; izan ere, biharamunean, urtarrilaren 6an alegia, Eliza Katolikoak errege magoen jaia ospatzen du, Epifania delakoa. Jaiegun horrexek markatzen du Eguberrien amaiera. Tradizioaren arabera, errege magoen izenak Meltxor, Gaspar eta Baltasar dira; lehenak bizar zuria du, bigarrenak bizar gaztaina-kolorea, eta Baltasar beltza da. Biblian, berriz, behin baino ez dira aipatzen hiru pertsonaia horiek, baina ez da esaten erregeak direnik, ezta hiru direnik ere, ezta zer izen edo itxura duten edo zein arrazatakoak diren. Bibliak bakarrik dio magoak zirela, baina horrek esan nahi du, ziur asko, astronomia eta zientzia interesatzen zitzaizkiela, edo pertsona jakintsuak zirela. Ekialdekoak zirela ere badio Bibliak; hau da, Babiloniakoak eta Persia zaharrekoak izango ziren. Bestalde, ez da esaten zein egunetan iritsi ziren Belenera; Jesus jaioberria aurkitu zutela besterik ez da esaten, eta gurtzera joan zirela artzain batzuekin eta beste zenbait pertsonarekin. Biblian esaten da, halaber, Jainkoa ametsetan agertu zitzaiela, eta esan ziela ez kontatzeko Herodes erregeari Jesus haurra ikusi zutenik, Herodesek hil egin nahi baitzuen. Ez dago jakiterik errege magoak benetan existitu ziren. Nolanahi ere, baliteke astronomoak izatea, kometa baten atzetik zebiltzanak, uste zutelako kometa hark gertaera garrantzitsu bat iragartzen zuela; ziur asko, ezagutzen zituzten juduen testu zahar batzuk, non esaten baitzen izar batek jakinaraziko zuela juduen erregea jaio zela. Herodesek horregatik hil nahi zuen Jesus, garai hartan bera baitzen lurralde hartako erregea. Beste herrialde batzuetan, haurrek hartzen dituzten Gabonetako opariak ez dituzte errege magoek ekartzen, beste pertsonaia batzuek baizik: Papa Noel, Santa Klaus, San Nikolas edo, Italian, Befana sorgin ona; Euskal Herrian, errege magoez gainera, Olentzero dugu.",Easy
"Anorexia (edo anorexia nerbiosoa) gaixotasun bat da, nahiko larria. Anorexia dutenek, gizentzeko beldurraren eraginez, utzi egiten diote jateari, edo oso-oso gutxi jaten dute. Eta, horrela, oso ahul geratzen dira, eta argalegi. Anorexikoek gizen ikusten dute beren burua, nahiz eta argal egon. Jateari uzteak gosea, nekea, desnutrizioa eta amenorrea (hilerokorik ez izatea) eragin ditzake. Elikadurarekin lotutako bi gaixotasun nagusiak anorexia eta bulimia dira. Anorexia bulimiarekin lotuta dagoen gaixotasuna da, eta askotan, batera agertzen dira. Izan ere, bi gaixotasunak elikadura-desorekak dira eta gorputzaren pisu eta itxuraren inguruko obsesioaren ondorio dira. Beraz, gaixotasun fisikoak baino gehiago, gaixotasun mentalak direla esan daiteke. Askotarikoak dira honelako desorekaren bat jasaten duten pertsonak, baina oro har, badirudi %90 emakumezkoak eta %10 gizonezkoak direla. Honelako desorekak momentu zailetan agertzen dira batez ere. Esaterako, emakumezkoetan ohikoa izaten da nerabezaroan edota menopausia etortzerakoan pairatzea desorekak, bi kasuetan beren buruarekiko segurtasuna galtzen dutelako. Hain zuzen, arazo batzuk aurkitzen dituzte euren bizitzan —gazteen kasuan, familia eta lagunekin dituzten erlazioen aldaketak, bizimodua aurrera atera beharra, etab.—. Sarritan, ez dute jakiten segurtasun ez hori nola zuzendu eta janaria kontrolatzen saiatzen hasten dira. Eta hor agertzen da arazoa. Kontrolatzen dutela uste arren, ez da horrela, noski. Janariaren bidez emozioak menperatu nahi izaten dituzte, eta azkenean, oharkabean tranpa batean erortzen dira. Buruko gaixotasuna da, eta oso zaila da hortik ateratzea. Laguntza medikoa (psikiatrak, psikologoak eta endokrinoak) behar izaten da sendatzeko, baina horretarazko ezinbestekoa da gaixoak berak zulo horretatik irten nahi izatea. Sendatzeko prozesua oso luzea izan daiteke: batez beste, hiru eta bost urte bitartean iraun dezake, eta gehiago ere bai, adinaren arabera edota gaixotasunaren iraupenaren arabera. Gauza askok baldintzatzen dute prozesua; batzuetan patologia hau beste psikopatologia batekin agertzen da, nortasun-nahastearekin, esaterako. Horrek ez du esan nahi sendatzea ezinezkoa denik, baina bai konplikatuagoa. Gainera, badago sendatzen ez den kopuru bat: %30az hitz egiten da, baina ez dakigu ziur. Halere, egoera kronikoa bilakatu arren, egoera asko hobetu daiteke gaixoak tratamendua hartzen badu.",Easy
"Marie Curie edo, jaiotzez, Maria Skłodowska (1867ko azaroaren 7a - 1934ko uztailaren 4a) Nobel saria irabazi zuen fisikari eta kimikari bat izan zen, Polonian jaiotakoa, baina frantses nazionalitatea hartu zuena. Nobel saria irabazi zuen lehen emakumea izan zen, eta, gainera, bi aldiz irabazi zuen. Parisko Unibertsitateko lehen emakumezko irakaslea ere izan zen. Varsovia hirian jaio zen, baina 1891n Polonia utzi eta Parisera joan zen bizitzera. 1894an Pierre Curie fisikari frantsesa ezagutu, eta berarekin ezkondu zen ondoko urtean. Elkarrekin, erradioaktibitateari buruzko ikerketa zientifikoak egiten hasi ziren. Biek batera irabazi zuten fisikako Nobel saria 1903an. 1906an, senarra istripu batean hil zitzaion. Mariek bere ikerketa-lanekin jarraitu zuen, eta 1911n kimikako Nobel saria irabazi zuen. 1934an hil zen; segur aski, erradioaktibitateak eragindako leuzemia baten ondorioz.",Easy
